steps,time_ms
190000,0.404959
191000,0.399250
192000,0.404541
193000,0.398459
194000,0.407792
195000,0.417416
196000,0.409292
197000,0.410625
198000,0.419250
199000,0.416500
200000,0.423334
201000,0.429417
202000,0.423417
203000,0.430792
204000,0.431750
205000,0.409625
206000,0.412208
207000,0.417500
208000,0.419125
209000,0.417416
210000,0.423750
211000,0.426958
212000,0.423125
213000,0.435833
214000,0.432208
215000,0.429833
216000,0.437500
217000,0.443625
218000,0.430083
219000,0.428875
220000,0.426875
221000,0.424916
222000,0.433542
223000,0.437083
224000,0.430167
225000,0.451208
226000,0.442708
227000,0.440917
228000,0.453500
229000,0.452375
230000,0.447958
231000,0.459833
232000,0.442958
233000,0.435291
234000,0.443250
235000,0.461042
236000,0.472667
237000,0.483416
238000,0.452833
239000,0.458041
240000,0.460917
241000,0.462542
242000,0.481375
243000,0.475459
244000,0.485375
245000,0.476292
246000,0.467000
247000,0.474541
248000,0.482084
249000,0.477708
250000,0.482542
251000,0.485542
252000,0.488750
253000,0.503708
254000,0.505458
255000,0.501667
256000,0.512083
257000,0.500416
258000,0.494041
259000,0.498666
260000,0.507208
261000,0.499834
262000,0.503458
263000,0.517208
264000,0.506458
265000,0.516542
266000,0.517416
267000,0.515834
268000,0.517625
269000,0.529167
270000,0.562291
271000,0.521542
272000,0.522208
273000,0.517792
274000,0.510750
275000,0.517667
276000,0.518708
277000,0.517542
278000,0.535125
279000,0.524375
280000,0.522375
281000,0.532375
282000,0.550042
283000,0.563833
284000,0.597958
285000,0.575125
286000,0.546125
287000,0.551958
288000,0.564708
289000,0.542250
290000,0.635083
291000,0.600708
292000,0.612375
293000,0.570917
294000,0.557708
295000,0.561750
296000,0.555875
297000,0.549375
298000,0.551833
299000,0.547125
300000,0.553875
301000,0.591916
302000,0.553667
303000,0.556084
304000,0.564792
305000,0.562625
306000,0.564500
307000,0.575209
308000,0.573083
309000,0.577709
310000,0.580208
311000,0.575250
312000,0.581875
313000,0.616916
314000,0.598375
315000,0.614709
316000,0.636500
317000,0.592792
318000,0.597167
319000,0.629792
320000,0.598834
321000,0.657125
322000,0.807042
323000,0.607500
324000,0.605875
325000,0.632333
326000,0.645583
327000,0.643208
328000,0.666791
329000,0.668167
330000,0.646959
331000,0.680208
332000,0.661917
333000,0.655459
334000,0.650916
335000,0.659792
336000,0.655417
337000,0.678709
338000,0.677250
339000,0.712292
340000,0.664958
341000,0.659417
342000,0.660917
343000,0.669709
344000,0.692250
345000,0.678667
346000,0.734083
347000,0.704917
348000,0.692667
349000,0.698583
350000,0.698125
351000,0.692958
352000,0.700542
353000,0.712916
354000,0.728750
355000,0.709333
356000,0.720709
357000,0.731042
358000,0.709708
359000,0.709250
360000,0.722958
361000,0.723792
362000,0.724708
363000,0.728208
364000,0.727917
365000,0.735667
366000,0.740709
