steps,time_ms
855100,132.591125
856100,133.159458
857100,133.519125
858100,133.427792
859100,133.808125
860100,134.129125
861100,133.845542
862100,133.635875
863100,134.344625
864100,134.270084
865100,134.354500
866100,134.795541
867100,134.577500
868100,135.152875
869100,135.258000
870100,134.778292
871100,135.902958
872100,136.398167
873100,135.976834
874100,135.739333
875100,136.398500
876100,136.267750
877100,136.191750
878100,136.317042
879100,137.111667
880100,136.862000
881100,137.385250
882100,137.447875
883100,137.398125
884100,137.653792
885100,137.873000
886100,137.818250
887100,137.995375
888100,138.173667
889100,142.956917
890100,138.301541
891100,138.557375
892100,138.606500
893100,139.007625
894100,139.111708
895100,138.983500
896100,139.932500
897100,139.967500
898100,139.819208
899100,139.773917
900100,140.228292
901100,140.042875
902100,140.395292
903100,140.583916
904100,141.338709
905100,141.093625
906100,140.554709
907100,141.411417
908100,141.703667
909100,141.557125
910100,141.551000
911100,141.884333
912100,141.942083
913100,141.495625
914100,142.287125
915100,142.417958
916100,142.417292
917100,142.195875
918100,142.757291
919100,142.819458
920100,143.024334
921100,143.720625
922100,144.063334
923100,143.532334
924100,143.355875
925100,143.948458
926100,144.241416
927100,143.854291
928100,144.734750
929100,144.616208
930100,144.562292
931100,144.692417
932100,144.648625
933100,145.075292
934100,145.166417
935100,145.669791
936100,145.949375
937100,145.431375
938100,145.985541
939100,146.616291
940100,146.307375
941100,146.873083
942100,147.045708
943100,146.785583
944100,147.322083
945100,146.821209
946100,147.418000
947100,147.177667
948100,147.355583
949100,147.900375
950100,148.046625
951100,148.232125
952100,148.126000
953100,148.325250
954100,148.661125
955100,148.868500
956100,149.151209
957100,149.165916
958100,149.141583
959100,149.497750
960100,149.857750
961100,149.215209
962100,149.775875
963100,149.468041
964100,149.724500
965100,150.741292
966100,150.812750
967100,150.982708
968100,150.445000
969100,150.859500
970100,150.504958
971100,150.426042
972100,151.541625
973100,151.543958
974100,151.346458
975100,151.388834
976100,152.014542
977100,151.727167
978100,151.777333
979100,152.260916
980100,153.088292
981100,152.459291
982100,153.270208
983100,152.651458
984100,153.089375
985100,153.811750
986100,153.606167
987100,153.552750
988100,153.776208
989100,153.972625
990100,154.153167
991100,154.287792
992100,154.762459
993100,154.239041
994100,154.445208
995100,155.085917
996100,154.624958
997100,154.778875
998100,156.039084
999100,155.774750
